id,category,country,income,region,human_labels,ml_captions,ml_labels
5fd047b6f2d9500e4359426d,hand-washing,South Africa,3755.0,Africa,"sink,tap,hand,water,wash,tab,water,hand,sunk,washer,tap,wall,skink,hand,human",a person is washing their hands in a sink,"sink,person"
5fd0482ff2d9500e435944fb,hand-washing,South Africa,751.0,Africa,"pump,water,washing fashion,sink,hand,handwashing,facet,sink,running water,wristwatch,chrome,hygiene,bathroom,lever,mirror,hands,sink,facet,water,mirror",a person is fixing a sink with a pair of scissors,"sink,clock,bottle,person,cup"
5fd0486af2d9500e4359463b,hand-washing,South Africa,332.0,Africa,"tap,hand,water,wall,sweater,tap,hand,water,tiles,pipe,humans hand,wooden clothes,tap,water,curtain",a person is holding a water face in a bathroom,"bowl,person"
6057cab0ad0f881f35e18edb,hand-washing,Denmark,5343.0,Europe,"white sink,hand wash,clean the hands,water tab,hand wash liquid,washing hands,hygiene,tap,facet,basin,sink,water,hand,sink,tap,water,white",a person washing their hands in a sink,"cup,sink,person"
617db866e3e8aab7ec8eefd2,hand-washing,Colombia,2916.0,The Americas,"bathroom,sink,soap dispenser,hair straightened,hairdryer,power bank,charging cable,mirror,towers,shower area,sink,water,soap,charger,mobile,phone,liquid,bowl,charger,self",a bathroom with a sink and a mirror,"sink,toilet,bottle,cell phone"
6182c7f042765a719431db04,hand-washing,Colombia,971.0,The Americas,"bathroom,sink,toothbrushes,toothpaste,facet,countertop,sincere products,cosmetic containers,towel,basin,sink,toothpaste,flash,hand wash,brush,sink,tap,water,plastics,wall",a white sink with a toothbrush and toothpaste,"sink,bottle,toothbrush"
619d26299f27da78335ed0c0,hand-washing,Colombia,2380.0,The Americas,"sink,tap,tables,toilet,room,refreshing cleaner,skincare,foam wash,gentle facial wash,hydration face cleaner,cleaner bottle,facial sincere routine,deep pore cleaner,cleansing gel,smoothing wash,sink,tile,ceramic,bathroom,toilet",a bathroom sink with a white sink and a wooden cabinet,"sink,toilet"
619e5d4fbca822bd914b1f16,hand-washing,Colombia,750.0,The Americas,"washing place,singh,hand wash,washing shop,water,pipe,sink,towel,tab,cupboard,brush,paste,sink,pipe,cloth,brush,cupboard",a bathroom sink with a toothbrush and toothbrush,"sink,toilet,toothbrush"
61c244e4fe356b325794297b,hand-washing,Kenya,95.0,Africa,"bucket,water,purple,flat surface,roof,hand,washing,soap,water,sink,bowl,plastic,small,cement floor,empty",a purple bowl sitting on the ground,"bowl,frisbee,dining table"
626a00ac2a431b87702c67ab,hand-washing,Colombia,1749.0,The Americas,"sink,facet,cleaning,bathroom,bathroom,water tap,moisturizer,sink,bathroom,washbasin,facet,liquid soap,white,plumbing,hygiene,clean,ceramic,cleansing foam,refreshing gel,facial cleaner,sincere routine,daily wash,gentle exfoliant,hydration formula,soft later,partying treatment,skin rejuvenator",a white sink with a green towel hanging on the wall,"sink,bottle"
6272dfa76dab5f1dc6e48b2b,hand-washing,Colombia,1919.0,The Americas,"washbasin,washbasin room,tape,soap,basin,restroom,sink,hand wash,white,round,sink,water,basin,pipe,tap,self,washing area",a white sink with a faefaefaefaefaefaefaefae faefaefaefaefaefaefaefae faefaefaefaefaefaefaefae faefaefaefaefaefaefaefae faefaefaefaefaefaefaefae faefaefaefaefaefaefaefae faefaefaefaefaefaefaefae,sink
629a6119a76023535bbbc739,hand-washing,Kenya,158.0,Africa,"mens,cycle,hand wash,pepe ols,room,handwashing,bicycle,mud house,alphabet chart,water container,children,clay walls,hygiene,rural setting,learning,man,mug,water,cement,paper,bowel",two children playing with a bucket and a bicycle,"spoon,tie,person,bicycle,cup,bowl,zebra"
62a2243c9280e30913f79988,hand-washing,Kenya,179.0,Africa,"bucket,empty,cup,floor,room,water reflections,pot in water,tranquil scene,nature balance,serene atmosphere,bucket,much,water,yellow colour,blue colour",a blue object is in a yellow cup,toilet
62a4c4d19280e33045f8ff5f,hand-washing,Kenya,276.0,Africa,"water,picket,pipe,outdoors,stone,water pipe,water,people use,this place very nice,cooking use,tap,water,leaking,beautiful,outside",a green water pipe is in the corner of a wall,fire tyrant
62a6421e9280e392b2f997c0,hand-washing,Kenya,198.0,Africa,"bucket water plants,earth,land,tub,mug,buckets,dirty water,jerry can,green cup,dirt ground,rocks,debris,plants,water storage,rural,buckets,dirty,outside,white,yellow can",a yellow container,"bowl,toilet,spoon,cup"
65455ad8634dcc2af06bfa63,hand-washing,Colombia,2521.0,The Americas,"refreshing cleaner,gentle foam,skin purified,deep cleansing,hydration wash,smoothing later,revitalizing scrub,gentle exfoliant,fresh face,smooth texture,since,water pine,water,tiles,wood table,washbasin,justin,tap,hand wash,hand wash container",a bathroom sink with a bottle of shams ham and a toothbrush,"sink,bottle"
65c22de4e3ec305ac165345a,hand-washing,United States,3869.0,The Americas,"cloth,tap,water,glass,switch,hand,water,pipe,wall,glass,since,hand wash,water,mug,clothing",a person washing their hands in a bathroom sink,"sink,bottle,cell phone,person,chair,hair drier,toothbrush"
5d4bde21cf0b3a0f3f335a13,living-rooms,Italy,4018.0,Europe,"living room,many books in selves,reds of a,beautiful night lamb,small plants,living room,red leather sofa,bookshelf,television,desk,indoor plants,lamp,wall clock,re drug,copy,lamp,sofa,books,phone,table,fan,mat",a living room with a red couch and a bookshelf,"clock,bottle,vase,chair,book,couch,bowl,tv,refrigerator,dining table,posted plant"
5d4bde3fcf0b3a0f3f335cc7,living-rooms,United States,898.0,The Americas,"bed,clothes,mirror,shoes stand,cupboard,shoes case,comfortable,resting bed,storage,shelf,soft,relaxing space,bedroom,house,storage,cabinet,comfort,copy,living space","a bedroom with a bed,a dressed,and a small closet","bottle,handball,person,refrigerator,banana,apple,cat,bed,oven"
5d4bde4fcf0b3a0f3f335e51,living-rooms,United States,960.0,The Americas,"sofa,flour,table,room,window,door,sofa,curtain,windows,wooden floor,rich looking,living room,sofa,coffee table,bookshelf,curtains,refrigerator,wall decor",a living room with a couch and a coffee table,"chair,book,couch,refrigerator,posted plant"
5d4bde6fcf0b3a0f3f336139,living-rooms,Serbia,1522.0,Europe,"pillow,chair,clock,sofa,clothes,frame,screen,wall clock,photo,washing cloth,flower wash,sofa,comfort,entertainment,seating,decor,lighting,copy,drying clothes,relaxation,family,tv area",a living room with a couch and a television,"remote,clock,bottle,vase,couch,bowl,tv,bed,posted plant"
5d4bde7ecf0b3a0f3f3362ad,living-rooms,Mexico,3767.0,The Americas,"sabha,photo,chair,screen,tv,tv,soup,chris,farmers,doors,house,chair,sofa,photo frames,wall,living room",a living room with a television and a couch,"vase,chair,teddy bear,book,couch,tv,bird,posted plant"
5d4bde91cf0b3a0f3f33645d,living-rooms,Netherlands,3150.0,Europe,"living room,sofa,coffee table,cushion,armchair,bookshelf,window,plants,artwork,copy,hobby,window,self,photo,chair,chair,table,sofa,showcase,books","a living room with a couch,chair,and a coffee table","handball,vase,chair,book,couch,tv,traffic light,dining table,posted plant"
5d4bdea0cf0b3a0f3f3365c1,living-rooms,Serbia,1838.0,Europe,"living room,sofa,coffee table,cushion,decor,person,relaxing,copy,modern,blanket,notable,men,table,pillow,floor,table,sofa,snacks,pillow,laptop,charger,person",a man sitting on a couch with a remote control,"sink,remote,cell phone,person,cup,couch,bed,dining table"
5d4bdecacf0b3a0f3f33696d,living-rooms,United States,800.0,The Americas,"clutter,disorganized,mess,trash,living room,window,can,sofa,box,table,vessel,computer,tin,can,box",a messy cluttered room with a lot of cl clutter,"bottle,spoon,suitcase,backpack,person,microwave,cup,bowl,tv,refrigerator,couch,bed,toilet"
5d4bded9cf0b3a0f3f336aed,living-rooms,Serbia,239.0,Europe,"room,until,clothes,here and there,latter,house,dress,not good,bag,tv,room,lights,bag,poster,blanket",a messy room with a lot of clutter,"remote,clock,suitcase,handball,orange,book,couch,bowl,fork,apple,bed"
5d4bdee4cf0b3a0f3f336c3f,living-rooms,Cameroon,301.0,Africa,"bucket,kitchen,bottle,furniture,rack,bucket,battle,cylinder,cooker,hose,room,plastic,bag,dress,rack",a messy room with a lot of stuff,"bottle,person,cup,bowl,bed,mouse"
5d4bdee9cf0b3a0f3f336cc5,living-rooms,Serbia,207.0,Europe,"blue walls,two beds,piles of clothes,decorative rug,white curtains,home,chair,bed,pillow,sofa,home,bed,table,window,harass,sunlight","a room with a bed,a chair,and a table","laptop,bottle,handball,chair,cup,couch,bed,dining table"
5d4bdefecf0b3a0f3f336efd,living-rooms,Serbia,430.0,Europe,"window,cloth,chair,tiles,tv,room,shop,table,window shrine,tv,things,cot,chair,cloth,aboard,television",a living room with a table and chairs,"bottle,laptop,chair,orange,couch,cup,tv,dining table,posted plant"
5d4bdf61cf0b3a0f3f3378df,living-rooms,Canada,3360.0,The Americas,"tree,plants,living room,stone,fireplace,plant,pot,bottle,tv,stand,tree,pot,television,plant,bottle,pen",a living room with a stone fireplace and atv,"bottle,person,vase,chair,book,couch,tv,posted plant"
5d4bdf94cf0b3a0f3f337dff,living-rooms,Serbia,1193.0,Europe,"photo,chair,dining table,box,tv,music things,bed,yellow chair,lying sofa,dining table,window,plant,living room,sofa,coffee table,pillow,guitar,birdcage,dining table,television,plant,dreamcatcher","a living room with a couch,a table,and a television","clock,bottle,chair,book,knife,couch,bowl,tv,dining table,posted plant"
5d4bdf9ccf0b3a0f3f337edd,living-rooms,Switzerland,2602.0,Europe,"couch,blanket,pillow,shelling unit,door,chair,table,blackboard,planner,wooden floor,floor,sofa,tv,chair,white,couch,chair,white,living room,wood floor",a living room with a couch and a chair,"bottle,chair,book,couch"
5d4bdfbfcf0b3a0f3f3381e9,living-rooms,Colombia,2044.0,The Americas,"tv,home,chair,dora,door,screen,living room,hall,television,balcony,fluffy sofa,indoor plants,window,balcony,tv,sofa,copy,modern,living room,simple,minimalist,indoors",a living room with a television and a couch,"remote,cell phone,person,chair,couch,tv,bed,posted plant"
5d4bdfc9cf0b3a0f3f3382dc,living-rooms,Pakistan,1208.0,Asia,"living room,television,sofa,water dispenser,table,clock,bicycle,carpet,microwave,mirror,clock,tv,door,table,class,television,by cycle,water can,sofa,table","a living room with a couch,television and a bike","clock,motorcycle,bottle,vase,microwave,bicycle,couch,cup,tv,toothbrush,bench,posted plant"
5d4bdff7cf0b3a0f3f33880a,living-rooms,Pakistan,4440.0,Asia,"house,bio,door,chair,wall,chairs,tables,cupboard,living,hall,table,chair,water can,cupboard,wall,door,screen,food",a living room with a table and chairs,"bottle,spoon,person,chair,cup,bowl,refrigerator,couch,dining table,posted plant"
5d4be019cf0b3a0f3f338aec,living-rooms,Nigeria,3750.0,Africa,"windows,doors,sofa,clothes,toys,mirror,living room,couch,television,media center,player,window,front door,stronger,coffee table,baby bouncer,cabinet,sofa,toys,window,screen",a living room with a couch and a television,"remote,backpack,handball,chair,knife,couch,oven"
5d4be06bcf0b3a0f3f33931a,living-rooms,India,1569.0,Asia,"person,boy,women,chair,table,house,grandmother,grandmother smiling,take rest grandmother,shop,home,indian hall,old women,young child,hall,living room,happy",a man sitting in a chair,"remote,clock,backpack,person,chair,couch,bed,dining table"
5d4be077cf0b3a0f3f339476,living-rooms,Sweden,1740.0,Europe,"living room,coffee table,sofa,armchair,curtains,bookshelf,plants,sofa,table,hardwood flooring,plants,windows,door,ottoman,cabinet,easy chair,door,cupboard,sofa,table,screen,window,pillow",a living room with a couch and a table,"vase,chair,book,couch,cup,wine glass,dining table,posted plant"
5d4be089cf0b3a0f3f339681,living-rooms,Nigeria,277.0,Africa,"man,kid,bed,pillow,cloth,screen,taking rest,sleeping tired,enjoying their holiday,relaxing,spending time with family,bedroom,pillow,kids sleeping,window,curtains,dark place",a man laying on the floor,"bed,person"
5d4be09ccf0b3a0f3f3398bd,living-rooms,Brazil,1034.0,The Americas,"living,free space,sofa,tv,games,tv,chairs,games,soap,fan,couch,computer,monitor,tv,desk",a living room with a television and a couch,"remote,laptop,bottle,person,vase,couch,cup,tv,skateboard,mouse"
5d4be0a8cf0b3a0f3f339a2d,living-rooms,India,5621.0,Asia,"living room,sofa,patterned upholstery,window,small table,smartphone,side table,books,plant,tiled floor,living room,sofa,table,papers,plant,bag,window,chair,desk,book,living area,living space,coffee table,copy,lighting",a living room with a couch and a television,"cell phone,handball,chair,couch,dining table"
5d4be0b1cf0b3a0f3f339b2f,living-rooms,India,1742.0,Asia,"women,room,floor,door,plastic things,door,lady,box,silver,floor,hall,living room,home,entrance,door",a little boy sitting on the floor in a room,"tv,handball,person"
5d4be100cf0b3a0f3f33a453,living-rooms,India,1295.0,Asia,"screenshot,interior,sofa,household items,room,appliances,living room,couch,tea table,glass table,iron box,brown door,copy sofa,sofa,wall,cloth,table,frame",a living room with a couch and a table,"remote,clock,cup,couch,dining table"
5d4be110cf0b3a0f3f33a625,living-rooms,India,6606.0,Asia,"sofa,flower,glass,screen,cloth,pillow,chair,sitting,frame,hall,living area,shop,tea bay,curtain,wealthy house,sofa,flower vash,teapot,screen,pillow","a living room with a couch,coffee table and atv","person,vase,chair,book,couch,bowl,cup,posted plant"
5d4be130cf0b3a0f3f33a9df,living-rooms,India,4621.0,Asia,"chairs,room,tv set,windows,doors,coffee table,seat cushion,wall,chair,table,television,window,chairs,table,indoor setting,tiled floor,scattered items,furniture,room interior,seating area,home decor,living space",a living room with a fireplace and a chair,"keyboard,person,chair,book,tv,dining table"
5d4be138cf0b3a0f3f33aad1,living-rooms,India,4621.0,Asia,"sofa,chair,calendar,floor,tiles,sofa,teapot,calendar,photo frames,play accessories,mirror,sofa,frame,calendar,stand",a living room with coaches and a coffee table,"bed,person,couch"
5d4be14ccf0b3a0f3f33ad25,living-rooms,Brazil,456.0,The Americas,"two kids,one lady,watch tv,one kid hold others hand,sit in sofa,tv,sha,sleeping,boys,table,television,chair,table,sofa,ball,boys,book",a woman sitting on a couch watching tv,"cell phone,backpack,person,chair,book,couch,sports ball,tv,bowl"
5d4be15fcf0b3a0f3f33af4f,living-rooms,Brazil,368.0,The Americas,"television,entertainment,house,work,clean,living room,television,wooden stand,colorful ball,tiled floor,person standing,kitchen area,beige walls,brown couch,modern decor,floor,tv,tiles,black,sofa",a living room with a television and a couch,"bottle,laptop,person,sports ball,refrigerator,tv,couch,bowl,apple"
5d4be18dcf0b3a0f3f33b3b7,living-rooms,Sri Lanka,909.0,Asia,"living room,pedestal fan,flower vase,beautiful,copy sofa,wooden storage,fan,table,sofa,tea poi,cupboard,standing fan,blacks of a,living room,flower wash,glass table",a living room with a fan and a table,"vase,chair,book,couch,dining table,posted plant"
5d4be193cf0b3a0f3f33b457,living-rooms,Brazil,685.0,The Americas,"door,tv,meter,sound box,soup,laptop,living room,television,couch,guitar,laptop,window,speakers,retro,compact,copy,tv,sofa,bag,violin,speaker",a living room with a television and a couch,"remote,laptop,handball,person,chair,couch,tv"
5d4be1a5cf0b3a0f3f33b67b,living-rooms,Brazil,1242.0,The Americas,"people,men,women,storage,interior,dresses,home,house,clean,work,table,container,living,room,kids,playing,floor",a woman sitting at a table in a room,"laptop,bottle,handball,person,chair,book,cup,couch,bed,dining table"
5d4be1cbcf0b3a0f3f33ba19,living-rooms,Kenya,82.0,Africa,"men,sitting,chairs,tables,gossip,frame,wood chair,wood table,men,women,books,mobile phone,man,table,chair,blue,mens",a group of people sitting around a table,"bottle,cell phone,person,chair,cup,bench,dining table"
5d4be1d8cf0b3a0f3f33bb39,living-rooms,United States,2347.0,The Americas,"living room,den,interior,woman,sofa,seated female,crib,home,house,living room,mother,baby,sofa,toys,plasma,rocking chair,window,blanket,lamp,women,sofa,walker,screen,sitting",a woman sitting on a couch in a living room,"remote,backpack,person,vase,chair,teddy bear,book,cup,couch,bowl,bed"
5d4be1f5cf0b3a0f3f33be35,living-rooms,Brazil,3916.0,The Americas,"living room,painting,sofa,pillow,chandelier,glass door,curtains,valence,cabinet,candle,white,room,living,hall,sofa,zona,window,photo,pillow,table,curtains,plant,chair,plate,bottle",a living room with a couch and a channel,"bottle,clock,vase,chair,couch,cup,dining table,posted plant"
5d4be22acf0b3a0f3f33c3e7,living-rooms,Kenya,96.0,Africa,"toys,table,soda,chair,bedsheet,dining table,toy,table,bench,sofa,furniture,tv,living room,wooden tables,sofa,cabinet,pink toy,clutter,television,carpet,cushion,household items",a living room with a couch and a table,"bottle,handball,teddy bear,book,couch,tv,bed,dining table"
5d4be231cf0b3a0f3f33c4b5,living-rooms,Egypt,1610.0,Africa,"sofa,floor,tv,fridge,pot,television set,sofa,easy chair,coffee table,rug,windows,fan,chandelier,cabinet,orange wall,sofa,teapot,tv,table,zero,fan","a living room with a couch,television and a television","laptop,person,vase,chair,refrigerator,couch,tv,cake"
5d4be286cf0b3a0f3f33cdfb,living-rooms,South Africa,751.0,Africa,"living room,coaches,television,tea table,pillow,copy room,floor lamp,white curtain,red carpet,door,living room,copy,couch,shelves,window,television,tv,pillow,door,key,wood",a living room with a television and a couch,"clock,bottle,backpack,person,vase,chair,couch,tv"
5d4be2a8cf0b3a0f3f33d155,living-rooms,India,753.0,Asia,"bedroom,colorful,home,traditional,room,interior,sofa,table,chair,sit,relax,bedroom,bedsheet,cushion,revision,refrigerator,decor,window,calendar,furniture,small room",a bed with a blanket,"bed,tv,dont"
5d4be2d3cf0b3a0f3f33d5b1,living-rooms,India,504.0,Asia,"sofa,table,willow,window,tram,living room,sofa,curtains,lamp,table,vase,cushion,decor,window,backpack,couch,picture frame,pillow,curtain,window",a living room with a couch and a coffee table,"vase,backpack,bowl,couch"
5d4be31fcf0b3a0f3f33dc5d,living-rooms,India,1458.0,Asia,"living area,hall,den,interior,home,house,furniture,windows,door,living room,sofa,television,ceiling fan,curtains,hall,living room,sofa,home,tv",a living room with a couch and a television,"tv,clock,chair,couch"
5d4be3c9cf0b3a0f3f33eed5,living-rooms,United States,3450.0,The Americas,"living room,coaches,easy chair,child,fireplace,den,mantle,tv,relaxing,playbook,living room,girl,toy,bookshelf,coffee table,sofa,television,fireplace,dining table,battery,television,fireplace,living room,den,hall,interior,house,table,appliance",a living room with a television and a fireplace,"remote,cell phone,person,vase,chair,teddy bear,book,couch,cup,tv,dining table,posted plant"
5d4be3decf0b3a0f3f33f13f,living-rooms,United States,1796.0,The Americas,"living room,couch,copy,television set,coffee table,copy,living room,paid sofa,throw blanket,framed pictures,coffee table,flowers,armchair,lampshade,night lamp,picture,sofa,tea table,flower wash","a living room with a couch,chair,and television","remote,clock,vase,chair,book,couch,cup,dining table,posted plant"
5d4be401cf0b3a0f3f33f53e,living-rooms,Cameroon,227.0,Africa,"home,sofa,furniture,living area,room,hall,den,interior,porch,junk,windchimes,clutter,unclean,house,sofa,light,window,bag","a room with a couch,chair,and a table","bird,person,chair,couch"
5d4be405cf0b3a0f3f33f5a2,living-rooms,United Kingdom,2010.0,Europe,"living room,armchair,sofa,glass doors,curtains,artwork,cushion,blanket,coffee table,patio,screen,sofa,pillow,table,television,door,sofa,flour,table,willow",a living room with a couch and a sliding door,"remote,vase,chair,couch,sports ball,posted plant"
5d4be411cf0b3a0f3f33f716,living-rooms,United Kingdom,1890.0,Europe,"longing,family,living room,talking,couch,sha,willow,sleeping,tv,stand,man,boy,sofa,table,flour",a man sitting on a couch with a laptop,"clock,person,book,cup,couch"
5d4be429cf0b3a0f3f33f9e4,living-rooms,United States,4446.0,The Americas,"living room,sofa,coffee table,throw pillow,french doors,framed pictures,lamps,parque floor,plant,area rug,house,sha,window,stand,picture,living room,sofa,coffee table,photo frame,flooring,lamp,window",a living room with a couch and a coffee table,"remote,person,vase,chair,book,couch,dining table,posted plant"
5d4be4e3cf0b3a0f3f340e92,living-rooms,Cameroon,174.0,Africa,"man,cot,cloth,table,pen,paper,kitchen,man,standing,indoors,table,items,shirtless,room,household,interior,casual,walking,domestic,home life,relaxed vibe,messy kitchen,confidence,daily routine,lifestyle,authentic moment",a man standing in a kitchen with a laptop,"remote,laptop,bottle,person,teddy bear,knife,bowl,dining table,oven"
5d4be4e6cf0b3a0f3f340efa,living-rooms,United States,2055.0,The Americas,"sofa,cloth,wall,light,chair,bucket,table,drawer,flower,screen,sofa,pillow,water bottle,table,wall,window,yellow,brow coach,blanket,laundry",a living room with a couch and a television,"bottle,vase,chair,book,couch,cup,bowl,bed,dining table,posted plant"
5d4be539cf0b3a0f3f341884,living-rooms,United States,2001.0,The Americas,"living room,couch,television,ceiling fan,coffee table,area rug,hardwood floors,media stand,globe,pillow,fan,window,screen,television,chair,stool,modern hall,very well house decor,the globe on the table,3 members sittings of a,the dog sleeping,block colour keep,big size window,one wooden sofa,while colour pillow,modern fan","a living room with a couch,television,and a fan","vase,chair,book,couch,bowl,tv,cup,mouse"
5d4be541cf0b3a0f3f34197e,living-rooms,United States,855.0,The Americas,"waiting area,scope,storage container,kids playing,furniture,checkered floor,christmas tree,person with laptop,bookshelf,floor activities,plastic container,holiday decor,office setting,workspace,indoor scene,sofa,tab,child,cupboard,mobile",a woman sitting on the floor,"sink,laptop,suitcase,person,book,couch,cup,apple,toilet,bed,cake,dining table"
5d4be620cf0b3a0f3f34319f,living-rooms,South Africa,3755.0,Africa,"sofa,living room,mirror,plants,coffee table,windows,curtains,framed photos,sunlight,bowl,mirror,window,door,glass table,photo frame,sofa,television,sofa,glasses,floor,light,tv,mirror",a living room with a couch and a television,"spoon,cell phone,bottle,suitcase,vase,couch,bowl,tv,cup,wine glass,posted plant"
5d4be62acf0b3a0f3f3432c5,living-rooms,South Africa,90.0,Africa,"room,furniture,cabin,pillow,occupant,man,rustic,poverty,interior,hut,sofa,cloth,bedsheet,willow,chair,room,messy,man,small,sofa,guy relaxing,top view,red furniture",a man is sitting in a room with a couch,"bed,chair,bowl,person"
5d4be66dcf0b3a0f3f343a87,living-rooms,Tanzania,1050.70879,Africa,"sofa,wall,dream,tails,doll,hall,living room,sofa,home,window,living room,tiled floor,browns of a,teddy bear,television,window curtains,wooden chair,white walls,framed pictures,natural light","a room with a couch,chair and a teddy bear","remote,chair,teddy bear,couch,tv"
5d4be684cf0b3a0f3f343d31,living-rooms,Sweden,3384.0,Europe,"bed,pillow,table,window,pot,sha,tree,willow,table,stand,living room,sofa,pillow,artwork,plants,window,table,bookshelf,fruit bowl,remote",a couch with pillow and a table with a laptop,"remote,dont,chair,teddy bear,book,orange,bowl,apple,bed,dining table,posted plant"
5d4be688cf0b3a0f3f343d8b,living-rooms,Sweden,1289.0,Europe,"sha,house,mat,willow,toll,sofa,hire,tv,table,cloth,sofa,doll,chair,willow,mat,bag","a living room with a couch,television,and a cat","remote,bottle,cell phone,laptop,keyboard,handball,person,vase,chair,teddy bear,book,couch,cup,tv,dining table,posted plant"
5d4be69dcf0b3a0f3f343ffd,living-rooms,Sweden,2074.0,Europe,"couch,window,round light,wall paintings,framed photos,room,soda,took,tail,screen,hall,living room,sofa,space,home","a living room with a couch,chair,and a table","bottle,chair,bench,couch,cup,car,wine glass,dining table,posted plant"
5d4be6d8cf0b3a0f3f3446b2,living-rooms,Palestine,624.4790354,Asia,"couch,floral pattern,living room,sofa cushion,carpet,home decor,copy seating,indoor space,comfortable,neutral colors,floral couch,living room,sitting area,carpet,copy,comfortable,pillow,sofa,screen,cloth,chair,light",a large sectional couch with a floral print on it,"bed,book,couch"
5d4be6e4cf0b3a0f3f344816,living-rooms,Palestine,112.0993561,Asia,"makeshift structure,clothesline,buckets,basins,finder block walls,satellite dish,dirt ground,hurdles,laundry,household items,backyard,outdoor,home,clothesline,house,drying,house,dress,dish,tree,sand",a dirty backyard with a laundry line and a washing machine,"bowl,bottle,person"
5d4be6f0cf0b3a0f3f34496c,living-rooms,Myanmar,47.26557532,Asia,"room,interior,flooring,wooden roof,furniture,bucket,living area,hall,house,mirror,clothes,floor,covers,bag,justin,wood,clothes,sheet,drum,bucket",a room with a wooden floor and a wooden ceiling,"bowl,chair,handball"
5d4be6fecf0b3a0f3f344b16,living-rooms,South Korea,834.6507097,Asia,"wall,book,pen,clock,tv,bedroom,disorganized,waste,things,bed,clock,box,bio,bedsheet,cloth",a messy room with a messy bed and a messy desk,"clock,bottle,handball,person,book,cup,bowl,tv,bed,posted plant"
5d4be717cf0b3a0f3f344e0a,living-rooms,South Korea,699.516729,Asia,"cupboard,picture,room,toys,shelf,cabinets,bookshelf,table,drawer,tricycle,grain bag,photographs,window,light fixture,decorative items,living room,cabinet,toys,books,picture,window","a room with a dressed,a cabinet and a chair",book
5d4be728cf0b3a0f3f344f3c,living-rooms,Romania,162.7946519,Europe,"boy,girl,back bag,table,chair,women,child,women,screen,dress,bag,baby,living,play,rushes,dirty",a boy sitting on a rug,"bed,handball,person"
5d4be74acf0b3a0f3f3452ee,living-rooms,Myanmar,68.0,Asia,"children,hut,resting,sitting,indigenous peoples,girl,boy,wood stick,cloth,clay,childrens,clothes,wood sticks,cot,room",a man sitting on a bed,"person,book,bowl,bench,umbrella"
5d4be74fcf0b3a0f3f34536a,living-rooms,Myanmar,195.0,Asia,"mirror,isn,glass,cloth,plastic bag,board,cloth,can,water,tv,messy,cupboard,bag,chair,window",a messy living room with a television and a trash bag,"remote,bottle,backpack,handball,vase,microwave,book,cup,bowl,tv,posted plant"
5d4be76bcf0b3a0f3f34567c,living-rooms,Myanmar,591.4251925,Asia,"cabinet,storage,compact,tiny house,living space,wood store,clothing,frame,bed,pillow,clothes,cupboard,clean,shelf,photo",a bed with a painting on the wall,"bottle,suitcase,toothbrush"
5d4be77ecf0b3a0f3f3458b6,living-rooms,Indonesia,234.0,Asia,"home,house,clean,work,cloth,dress,stick,towel,bed,zero,clock,home,dress,cap,bag,christmas,cover,plastic,bottle,wall",a messy room with a bed and a table,"bottle,person,book,cup,bowl,bench,dining table"
5d4be7b7cf0b3a0f3f345f44,living-rooms,Bangladesh,65.20651387,Asia,"clothes,water,earth,house,sticks,hut,bamboo,mat,sack,clothes,jug,interior,rural,simple,shelter,interior,home,house,hut,thatched walls,pole,pot",a woman is sitting in a small room,vase
5d4be82fcf0b3a0f3f346bdf,living-rooms,China,2765.367778,Asia,"table,rack,dress,window,paper,chair,cloth,table,showcase,books,room,light,drawer,cupboard,shirt,stool,table,cover,bag",a messy room with a desk and a refrigerator,"remote,clock,laptop,cell phone,backpack,handball,bottle,chair,teddy bear,book,refrigerator,cup,tv,bed,dining table"
5d4be8d6cf0b3a0f3f34780a,living-rooms,Romania,721.6929942,Europe,"speaker,sofa,house,slope,tres,sofa,glass,cloth,bottle,floor,congested,living room,small,no space,sofa,chairs,not maintained",a living room with a couch and a chair,"bottle,vase,chair,cup,couch,wine glass"
5d4be8dacf0b3a0f3f347886,living-rooms,Ukraine,3363.3971,Europe,"board,tv,album,pot,light,living room,hall,lamp,tv table,showcase,lamb,photo,desk,tv,flower wash,photo stand",a living room with a television and a cat,"remote,person,vase,book,couch,tv,boat,posted plant"
5d4be8fdcf0b3a0f3f347c92,living-rooms,Ukraine,475.7742547,Europe,"wall,clothes,window,stick,floor,bedspread,wall hanging,table,floral tablecloth,wooden chair,curtain,metal basin,bags,cluttered,interior,cloth,mop,bucket,screen,table,chair",a messy bedroom with a bed and a curtain,"bottle,backpack,handball,chair,cup,bowl,bed,dining table"
5d4be925cf0b3a0f3f34814e,living-rooms,Ukraine,10090.0,Europe,"hall,living room,sofa,tea table,space,living room,sofa,interior,furniture,decor,coffee table,cushion,carpet,lighting,copy,hall,sofa,window,curtain,clean","a living room with a couch,chair,and a television","remote,vase,chair,couch,bench"
5d4be952cf0b3a0f3f348682,living-rooms,Ukraine,694.0,Europe,"sofa,tv,door,screen,toys,sofa,tv,door,curtain,car,paper,living room,tv,couch,red,curtains",a living room with a couch and a television,"vase,book,couch,tv,bed,posted plant"
